ocid,id,language,publisher/name,date,tender/id,tender/localProcurementCategory,tender/procurementMethodDetails,tender/procurementMethod,tag,initiationType,buyer/id,buyer/name
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-25T17:01:56-06:00,5429,goodsOrServices,Convenio Marco,open,contract,tender,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-25T15:43:56-06:00,5421,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5422,ocds-lcuori-5422/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-25T15:47:25-06:00,5422,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-25T16:06:30-06:00,5423,goodsOrServices,Convenio Marco,open,contract,tender,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5424,ocds-lcuori-5424/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-25T16:16:24-06:00,5424,goodsOrServices,Convenio Marco,open,contract,tender,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-25T16:28:02-06:00,5425,goodsOrServices,Convenio Marco,open,contract,tender,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5427,ocds-lcuori-5427/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-25T16:59:39-06:00,5427,goodsOrServices,Convenio Marco,open,contract,tender,VyMDzX-byP1K8-PKJ7rO,ACTIVIDADES CENTRALES
ocds-lcuori-5432,ocds-lcuori-5432/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T08:57:30-06:00,5432,goodsOrServices,Convenio Marco,open,contract,tender,nz022K-byP1K8-OzGAKn,REGISTROS CIVILES MUNICIPALES
ocds-lcuori-5431,ocds-lcuori-5431/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-25T18:23:38-06:00,5431,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-wrLByx-ero6KM,DIRECCION DEPARTAMENTAL DE EDUCACION DE COLON
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T10:09:18-06:00,5436,goodsOrServices,Convenio Marco,open,contract,tender,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-5437,ocds-lcuori-5437/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T10:20:39-06:00,5437,goodsOrServices,Convenio Marco,open,contract,tender,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-5439,ocds-lcuori-5439/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T10:35:24-06:00,5439,goodsOrServices,Convenio Marco,open,contract,tender,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-5440,ocds-lcuori-5440/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T10:54:17-06:00,5440,goodsOrServices,Convenio Marco,open,contract,tender,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-5445,ocds-lcuori-5445/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T13:47:38-06:00,5445,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5446,ocds-lcuori-5446/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T13:54:56-06:00,5446,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5442,ocds-lcuori-5442/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T11:24:10-06:00,5442,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5443,ocds-lcuori-5443/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T12:54:31-06:00,5443,goodsOrServices,Convenio Marco,open,contract,tender,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-5449,ocds-lcuori-5449/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T14:47:29-06:00,5449,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5450,ocds-lcuori-5450/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T15:31:37-06:00,5450,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5451,ocds-lcuori-5451/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T15:56:26-06:00,5451,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5448,ocds-lcuori-5448/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T14:16:09-06:00,5448,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5456,ocds-lcuori-5456/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T17:09:21-06:00,5456,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5453,ocds-lcuori-5453/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T16:02:04-06:00,5453,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5454,ocds-lcuori-5454/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-26T16:04:43-06:00,5454,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5467,ocds-lcuori-5467/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-27T15:22:34-06:00,5467,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5466,ocds-lcuori-5466/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-27T14:01:35-06:00,5466,goodsOrServices,Convenio Marco,open,contract,tender,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5468,ocds-lcuori-5468/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-27T15:34:37-06:00,5468,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5470,ocds-lcuori-5470/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-27T15:57:15-06:00,5470,goodsOrServices,Convenio Marco,open,contract,tender,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5473,ocds-lcuori-5473/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-27T16:14:20-06:00,5473,goodsOrServices,Convenio Marco,open,contract,tender,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5472,ocds-lcuori-5472/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-27T16:03:31-06:00,5472,goodsOrServices,Convenio Marco,open,contract,tender,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5474,ocds-lcuori-5474/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-27T16:25:54-06:00,5474,goodsOrServices,Convenio Marco,open,contract,tender,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5478,ocds-lcuori-5478/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-27T17:48:42-06:00,5478,goodsOrServices,Convenio Marco,open,contract,tender,byPdJy-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-5477,ocds-lcuori-5477/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-27T17:33:31-06:00,5477,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5479,ocds-lcuori-5479/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-27T17:52:22-06:00,5479,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5482,ocds-lcuori-5482/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T04:17:04-06:00,5482,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5481,ocds-lcuori-5481/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-27T17:59:09-06:00,5481,goodsOrServices,Convenio Marco,open,contract,tender,byPdJy-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-5483,ocds-lcuori-5483/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T04:30:00-06:00,5483,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5484,ocds-lcuori-5484/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T04:34:02-06:00,5484,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5485,ocds-lcuori-5485/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T04:37:04-06:00,5485,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5491,ocds-lcuori-5491/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T14:13:42-06:00,5491,goodsOrServices,Convenio Marco,open,contract,tender,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5493,ocds-lcuori-5493/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T14:36:26-06:00,5493,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5494,ocds-lcuori-5494/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T14:51:23-06:00,5494,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5496,ocds-lcuori-5496/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T15:19:32-06:00,5496,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5497,ocds-lcuori-5497/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T15:22:29-06:00,5497,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5500,ocds-lcuori-5500/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T15:34:11-06:00,5500,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5505,ocds-lcuori-5505/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T15:59:34-06:00,5505,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5506,ocds-lcuori-5506/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T16:02:16-06:00,5506,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5507,ocds-lcuori-5507/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T17:09:16-06:00,5507,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5502,ocds-lcuori-5502/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T15:42:15-06:00,5502,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5503,ocds-lcuori-5503/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-28T15:48:08-06:00,5503,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5511,ocds-lcuori-5511/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-03T08:43:13-06:00,5511,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5509,ocds-lcuori-5509/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-01T19:29:32-06:00,5509,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-wrLByx-ero6KM,DIRECCION DEPARTAMENTAL DE EDUCACION DE COLON
ocds-lcuori-5514,ocds-lcuori-5514/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-03T10:47:55-06:00,5514,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5515,ocds-lcuori-5515/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-03T11:09:04-06:00,5515,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5513,ocds-lcuori-5513/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-03T09:02:28-06:00,5513,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5517,ocds-lcuori-5517/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-03T14:23:25-06:00,5517,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5519,ocds-lcuori-5519/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-03T14:43:05-06:00,5519,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5520,ocds-lcuori-5520/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-03T14:53:20-06:00,5520,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5521,ocds-lcuori-5521/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-03T15:28:37-06:00,5521,goodsOrServices,Convenio Marco,open,contract,tender,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5522,ocds-lcuori-5522/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-03T15:34:41-06:00,5522,goodsOrServices,Convenio Marco,open,contract,tender,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5526,ocds-lcuori-5526/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-03T16:26:10-06:00,5526,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5527,ocds-lcuori-5527/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-03T16:43:10-06:00,5527,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5531,ocds-lcuori-5531/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-03T17:22:00-06:00,5531,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5532,ocds-lcuori-5532/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T10:22:24-06:00,5532,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5530,ocds-lcuori-5530/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-03T17:17:06-06:00,5530,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5535,ocds-lcuori-5535/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T13:38:02-06:00,5535,goodsOrServices,Convenio Marco,open,contract,tender,ArxklK-byP1K8-byP1K8,DIRECCION CONTROL Y ACTIVIDADES DE APOYO
ocds-lcuori-5536,ocds-lcuori-5536/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T13:49:18-06:00,5536,goodsOrServices,Convenio Marco,open,contract,tender,ArxklK-byP1K8-byP1K8,DIRECCION CONTROL Y ACTIVIDADES DE APOYO
ocds-lcuori-5533,ocds-lcuori-5533/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T10:30:08-06:00,5533,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5537,ocds-lcuori-5537/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T13:57:05-06:00,5537,goodsOrServices,Convenio Marco,open,contract,tender,ArxklK-byP1K8-byP1K8,DIRECCION CONTROL Y ACTIVIDADES DE APOYO
ocds-lcuori-5538,ocds-lcuori-5538/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T15:04:03-06:00,5538,goodsOrServices,Convenio Marco,open,contract,tender,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5539,ocds-lcuori-5539/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T15:06:56-06:00,5539,goodsOrServices,Convenio Marco,open,contract,tender,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5540,ocds-lcuori-5540/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T15:10:42-06:00,5540,goodsOrServices,Convenio Marco,open,contract,tender,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5618,ocds-lcuori-5618/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-12T11:19:56-06:00,5618,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5542,ocds-lcuori-5542/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T15:20:49-06:00,5542,goodsOrServices,Convenio Marco,open,contract,tender,5y28Zr-byP1K8-byP1K8,DIRECCION Y COORDINACION SUPERIOR
ocds-lcuori-5543,ocds-lcuori-5543/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T15:24:21-06:00,5543,goodsOrServices,Convenio Marco,open,contract,tender,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5545,ocds-lcuori-5545/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T15:29:30-06:00,5545,goodsOrServices,Convenio Marco,open,contract,tender,5y28Zr-byP1K8-byP1K8,DIRECCION Y COORDINACION SUPERIOR
ocds-lcuori-5551,ocds-lcuori-5551/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T17:54:00-06:00,5551,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5619,ocds-lcuori-5619/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-12T11:34:48-06:00,5619,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5548,ocds-lcuori-5548/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T15:35:41-06:00,5548,goodsOrServices,Convenio Marco,open,contract,tender,5y28Zr-byP1K8-byP1K8,DIRECCION Y COORDINACION SUPERIOR
ocds-lcuori-5549,ocds-lcuori-5549/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T15:37:29-06:00,5549,goodsOrServices,Convenio Marco,open,contract,tender,5y28Zr-byP1K8-byP1K8,DIRECCION Y COORDINACION SUPERIOR
ocds-lcuori-5555,ocds-lcuori-5555/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-05T09:40:06-06:00,5555,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5556,ocds-lcuori-5556/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-05T09:45:52-06:00,5556,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5553,ocds-lcuori-5553/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-04T18:22:44-06:00,5553,goodsOrServices,Convenio Marco,open,contract,tender,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5554,ocds-lcuori-5554/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-05T09:21:38-06:00,5554,goodsOrServices,Convenio Marco,open,contract,tender,ero6KM-byP1K8-RyYNKL,DIRECCION GENERAL DE CATASTRO Y CARTOGRAFIA
ocds-lcuori-5560,ocds-lcuori-5560/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-06T09:38:20-06:00,5560,goodsOrServices,Convenio Marco,open,contract,tender,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-5561,ocds-lcuori-5561/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-06T10:50:30-06:00,5561,goodsOrServices,Convenio Marco,open,contract,tender,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-5558,ocds-lcuori-5558/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-06T09:16:28-06:00,5558,goodsOrServices,Convenio Marco,open,contract,tender,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-5562,ocds-lcuori-5562/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-06T10:56:14-06:00,5562,goodsOrServices,Convenio Marco,open,contract,tender,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-5567,ocds-lcuori-5567/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-07T11:34:39-06:00,5567,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5568,ocds-lcuori-5568/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-07T11:46:28-06:00,5568,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
