ocid,id,parties/0/id,parties/0/memberOf/0/id,parties/0/memberOf/0/name
ocds-lcuori-218636,ocds-lcuori-218636/2-contract,lzlBXK-byQqyG-qyVbya,lzlBXK-byQqyG,GERENCIA ADMINISTRATIVA HOSPITAL PUERTO CORTES
ocds-lcuori-218638,ocds-lcuori-218638/2-contract,lzlBXK-byQqyG,lzlBXK,Secretaria de Salud
ocds-lcuori-218638,ocds-lcuori-218638/2-contract,lzlBXK-byQqyG-qyVbya,lzlBXK-byQqyG,GERENCIA ADMINISTRATIVA HOSPITAL PUERTO CORTES
ocds-lcuori-218637,ocds-lcuori-218637/2-contract,lzlBXK-byQqyG,lzlBXK,Secretaria de Salud
ocds-lcuori-218637,ocds-lcuori-218637/2-contract,lzlBXK-byQqyG-qyVbya,lzlBXK-byQqyG,GERENCIA ADMINISTRATIVA HOSPITAL PUERTO CORTES
ocds-lcuori-218641,ocds-lcuori-218641/2-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-218641,ocds-lcuori-218641/2-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-218643,ocds-lcuori-218643/2-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-218643,ocds-lcuori-218643/2-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-218646,ocds-lcuori-218646/2-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-218646,ocds-lcuori-218646/2-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-218658,ocds-lcuori-218658/2-contract,NzBWWy-byP1K8,NzBWWy,Secretaria de Defensa
ocds-lcuori-218658,ocds-lcuori-218658/2-contract,NzBWWy-byP1K8-6Kdoye,NzBWWy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-218661,ocds-lcuori-218661/2-contract,rbwkMz-byP1K8,rbwkMz,Casa Presidencial
ocds-lcuori-218661,ocds-lcuori-218661/2-contract,rbwkMz-byP1K8-byP1K8,rbwkMz-byP1K8,Gerencia Central
ocds-lcuori-218662,ocds-lcuori-218662/2-contract,lzlBXK-RyYNKL,lzlBXK,Secretaria de Salud
ocds-lcuori-218662,ocds-lcuori-218662/2-contract,lzlBXK-RyYNKL-wrLByx,lzlBXK-RyYNKL,GERENCIA ADMINISTRATIVA HOSPITAL PSIQUIATRICO SANTA ROSITA
ocds-lcuori-218669,ocds-lcuori-218669/2-contract,RyYx4z-byP1K8,RyYx4z,Empresa Hondure?a de Telecomunicaciones
ocds-lcuori-218669,ocds-lcuori-218669/2-contract,RyYx4z-byP1K8-prbvrM,RyYx4z-byP1K8,GERENCIA CENTRAL (GERENCIA DE FINANZAS)
ocds-lcuori-218734,ocds-lcuori-218734/2-contract,RyYx4z-wr13yl,RyYx4z,Empresa Hondure?a de Telecomunicaciones
ocds-lcuori-218734,ocds-lcuori-218734/2-contract,RyYx4z-wr13yl-wr13yl,RyYx4z-wr13yl,GERENCIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-218756,ocds-lcuori-218756/2-contract,ero6KM-byP1K8,ero6KM,Instituto de la Propiedad
ocds-lcuori-218756,ocds-lcuori-218756/2-contract,ero6KM-byP1K8-byP1K8,ero6KM-byP1K8,GERENCIA CENTRAL
ocds-lcuori-218789,ocds-lcuori-218789/2-contract,BzXm8y-byP1K8,BzXm8y,Instituto Nacional Agrario
ocds-lcuori-218789,ocds-lcuori-218789/2-contract,BzXm8y-byP1K8-byP1K8,BzXm8y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-218800,ocds-lcuori-218800/2-contract,BzX2jK-byP1K8,BzX2jK,Instituto Nacional Penitenciario
ocds-lcuori-218800,ocds-lcuori-218800/2-contract,BzX2jK-byP1K8-byP1K8,BzX2jK-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-218823,ocds-lcuori-218823/2-contract,BzX2jK-byP1K8,BzX2jK,Instituto Nacional Penitenciario
ocds-lcuori-218823,ocds-lcuori-218823/2-contract,BzX2jK-byP1K8-byP1K8,BzX2jK-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-218844,ocds-lcuori-218844/2-contract,wrLByx-byP1K8,wrLByx,Comisionado Nacional de Derechos Humanos
ocds-lcuori-218844,ocds-lcuori-218844/2-contract,wrLByx-byP1K8-byP1K8,wrLByx-byP1K8,GERENCIA ADMINISTRATIVA CENTRAL
ocds-lcuori-218856,ocds-lcuori-218856/2-contract,wrLvdy-byP1K8,wrLvdy,Instituto Nacional de Prevision del Magisterio
ocds-lcuori-218856,ocds-lcuori-218856/2-contract,wrLvdy-byP1K8-by4Gzd,wrLvdy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-218877,ocds-lcuori-218877/2-contract,mKebrp-byP1K8,mKebrp,Comision Permanente de Contingencias
ocds-lcuori-218877,ocds-lcuori-218877/2-contract,mKebrp-byP1K8-byP1K8,mKebrp-byP1K8,GERENCIA CENTRAL
ocds-lcuori-218911,ocds-lcuori-218911/2-contract,wrLByx-byP1K8,wrLByx,Comisionado Nacional de Derechos Humanos
ocds-lcuori-218911,ocds-lcuori-218911/2-contract,wrLByx-byP1K8-byP1K8,wrLByx-byP1K8,GERENCIA ADMINISTRATIVA CENTRAL
ocds-lcuori-218976,ocds-lcuori-218976/2-contract,roEaEy-byP1K8,roEaEy,Direccion de Ciencia y Tecnologia Agropecuaria
ocds-lcuori-218976,ocds-lcuori-218976/2-contract,roEaEy-byP1K8-byP1K8,roEaEy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-218987,ocds-lcuori-218987/2-contract,NzBWyw-byP1K8,NzBWyw,Tribunal Superior de Cuentas
ocds-lcuori-218987,ocds-lcuori-218987/2-contract,NzBWyw-byP1K8-byP1K8,NzBWyw-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219009,ocds-lcuori-219009/2-contract,RyYx4z-wrLByx,RyYx4z,Empresa Hondure?a de Telecomunicaciones
ocds-lcuori-219009,ocds-lcuori-219009/2-contract,RyYx4z-wrLByx-NzBWyw,RyYx4z-wrLByx,GERENCIA GENERAL
ocds-lcuori-219053,ocds-lcuori-219053/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-219053,ocds-lcuori-219053/3-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219076,ocds-lcuori-219076/2-contract,roEaEy-byP1K8,roEaEy,Direccion de Ciencia y Tecnologia Agropecuaria
ocds-lcuori-219076,ocds-lcuori-219076/2-contract,roEaEy-byP1K8-byP1K8,roEaEy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219077,ocds-lcuori-219077/3-contract,7zv12r-byP1K8,7zv12r,Secretaria de Educacion
ocds-lcuori-219077,ocds-lcuori-219077/3-contract,7zv12r-byP1K8-by4Gzd,7zv12r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219108,ocds-lcuori-219108/2-contract,6Kdoye-byP1K8,6Kdoye,Poder Judicial
ocds-lcuori-219108,ocds-lcuori-219108/2-contract,6Kdoye-byP1K8-byP1K8,6Kdoye-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219241,ocds-lcuori-219241/2-contract,roEaEy-byP1K8,roEaEy,Direccion de Ciencia y Tecnologia Agropecuaria
ocds-lcuori-219241,ocds-lcuori-219241/2-contract,roEaEy-byP1K8-byP1K8,roEaEy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219242,ocds-lcuori-219242/2-contract,wrLvdy-byP1K8,wrLvdy,Instituto Nacional de Prevision del Magisterio
ocds-lcuori-219242,ocds-lcuori-219242/2-contract,wrLvdy-byP1K8-by4Gzd,wrLvdy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219428,ocds-lcuori-219428/2-contract,VyMJlK-byP1K8,VyMJlK,Secretaria de Agricultura y Ganaderia
ocds-lcuori-219428,ocds-lcuori-219428/2-contract,VyMJlK-byP1K8-qyVbya,VyMJlK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219449,ocds-lcuori-219449/2-contract,VyMJlK-byP1K8,VyMJlK,Secretaria de Agricultura y Ganaderia
ocds-lcuori-219449,ocds-lcuori-219449/2-contract,VyMJlK-byP1K8-qyVbya,VyMJlK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219460,ocds-lcuori-219460/2-contract,VyMJlK-byP1K8,VyMJlK,Secretaria de Agricultura y Ganaderia
ocds-lcuori-219460,ocds-lcuori-219460/2-contract,VyMJlK-byP1K8-qyVbya,VyMJlK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219482,ocds-lcuori-219482/2-contract,7zv12r-xK3qzP,7zv12r,Secretaria de Educacion
ocds-lcuori-219482,ocds-lcuori-219482/2-contract,7zv12r-xK3qzP-PKJ7rO,7zv12r-xK3qzP,GERENCIA DE NEGOCIOS DEPARTAMENTAL  DE CHOLUTECA
ocds-lcuori-219559,ocds-lcuori-219559/2-contract,BzX2jK-byP1K8,BzX2jK,Instituto Nacional Penitenciario
ocds-lcuori-219559,ocds-lcuori-219559/2-contract,BzX2jK-byP1K8-byP1K8,BzX2jK-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-219560,ocds-lcuori-219560/2-contract,K3Xo7r-byP1K8,K3Xo7r,Alcaldia Municipal de Puerto Cortes
ocds-lcuori-219560,ocds-lcuori-219560/2-contract,K3Xo7r-byP1K8-byQqyG,K3Xo7r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219581,ocds-lcuori-219581/2-contract,zloEAr-byP1K8,zloEAr,Servicio de Administracion de Rentas
ocds-lcuori-219581,ocds-lcuori-219581/2-contract,zloEAr-byP1K8-byP1K8,zloEAr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219593,ocds-lcuori-219593/2-contract,5zp36r-byP1K8,5zp36r,Patronato Nacional de la Infancia
ocds-lcuori-219593,ocds-lcuori-219593/2-contract,5zp36r-byP1K8-RyYNKL,5zp36r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219594,ocds-lcuori-219594/2-contract,roEaEy-byP1K8,roEaEy,Direccion de Ciencia y Tecnologia Agropecuaria
ocds-lcuori-219594,ocds-lcuori-219594/2-contract,roEaEy-byP1K8-byP1K8,roEaEy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219603,ocds-lcuori-219603/2-contract,roEaEy-byP1K8,roEaEy,Direccion de Ciencia y Tecnologia Agropecuaria
ocds-lcuori-219603,ocds-lcuori-219603/2-contract,roEaEy-byP1K8-byP1K8,roEaEy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219625,ocds-lcuori-219625/2-contract,roEaEy-byP1K8,roEaEy,Direccion de Ciencia y Tecnologia Agropecuaria
ocds-lcuori-219625,ocds-lcuori-219625/2-contract,roEaEy-byP1K8-byP1K8,roEaEy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219626,ocds-lcuori-219626/2-contract,byPeXK-byP1K8,byPeXK,Universidad Nacional Autonoma de Honduras
ocds-lcuori-219626,ocds-lcuori-219626/2-contract,byPeXK-byP1K8-wr13yl,byPeXK-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219669,ocds-lcuori-219669/2-contract,5zp36r-byP1K8,5zp36r,Patronato Nacional de la Infancia
ocds-lcuori-219669,ocds-lcuori-219669/2-contract,5zp36r-byP1K8-RyYNKL,5zp36r-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219691,ocds-lcuori-219691/3-contract,lzlBXK-byQqyG,lzlBXK,Secretaria de Salud
ocds-lcuori-219691,ocds-lcuori-219691/3-contract,lzlBXK-byQqyG-qyVbya,lzlBXK-byQqyG,GERENCIA ADMINISTRATIVA HOSPITAL PUERTO CORTES
ocds-lcuori-219692,ocds-lcuori-219692/2-contract,lzlBXK-byQqyG,lzlBXK,Secretaria de Salud
ocds-lcuori-219692,ocds-lcuori-219692/2-contract,lzlBXK-byQqyG-qyVbya,lzlBXK-byQqyG,GERENCIA ADMINISTRATIVA HOSPITAL PUERTO CORTES
ocds-lcuori-219702,ocds-lcuori-219702/2-contract,lzlBXK-wrL0Br,lzlBXK,Secretaria de Salud
ocds-lcuori-219702,ocds-lcuori-219702/2-contract,lzlBXK-wrL0Br-NzBBWz,lzlBXK-wrL0Br,GERENCIA ADMINISTRATIVA DEPARTAMENTO DE YORO
ocds-lcuori-219713,ocds-lcuori-219713/2-contract,wrLGBK-byP1K8,wrLGBK,Agencia Hondure?a de Aeronautica Civil
ocds-lcuori-219713,ocds-lcuori-219713/2-contract,wrLGBK-byP1K8-by4Gzd,wrLGBK-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-219735,ocds-lcuori-219735/2-contract,zloEAr-byP1K8,zloEAr,Servicio de Administracion de Rentas
ocds-lcuori-219735,ocds-lcuori-219735/2-contract,zloEAr-byP1K8-byP1K8,zloEAr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219746,ocds-lcuori-219746/2-contract,lzlBXK-NzBWyw,lzlBXK,Secretaria de Salud
ocds-lcuori-219746,ocds-lcuori-219746/2-contract,lzlBXK-NzBWyw-byP1K8,lzlBXK-NzBWyw,GERENCIA ADMINISTRATIVA HOSPITAL ESCUELA
ocds-lcuori-219757,ocds-lcuori-219757/2-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-219757,ocds-lcuori-219757/2-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219779,ocds-lcuori-219779/2-contract,7rEMr2-byP1K8,7rEMr2,Cuerpo de Bomberos de Honduras
ocds-lcuori-219779,ocds-lcuori-219779/2-contract,7rEMr2-byP1K8-7zv2zR,7rEMr2-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219802,ocds-lcuori-219802/2-contract,yOn2lz-byP1K8,yOn2lz,Agencia de Regulacion Sanitaria
ocds-lcuori-219802,ocds-lcuori-219802/2-contract,yOn2lz-byP1K8-byP1K8,yOn2lz-byP1K8,Gerencia Administrativa
ocds-lcuori-219845,ocds-lcuori-219845/2-contract,K3X17r-byP1K8,K3X17r,Administracion Aduanera de Honduras
ocds-lcuori-219845,ocds-lcuori-219845/2-contract,K3X17r-byP1K8-byP1K8,K3X17r-byP1K8,Gerencia Central
ocds-lcuori-219857,ocds-lcuori-219857/2-contract,6Kdoye-byP1K8,6Kdoye,Poder Judicial
ocds-lcuori-219857,ocds-lcuori-219857/2-contract,6Kdoye-byP1K8-byP1K8,6Kdoye-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219889,ocds-lcuori-219889/2-contract,byP0Ey-byP1K8,byP0Ey,Banco Hondure?o para la Produccion y la Vivienda
ocds-lcuori-219889,ocds-lcuori-219889/2-contract,byP0Ey-byP1K8-7zv2zR,byP0Ey-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219900,ocds-lcuori-219900/2-contract,wrLByx-byP1K8,wrLByx,Comisionado Nacional de Derechos Humanos
ocds-lcuori-219900,ocds-lcuori-219900/2-contract,wrLByx-byP1K8-byP1K8,wrLByx-byP1K8,GERENCIA ADMINISTRATIVA CENTRAL
ocds-lcuori-219911,ocds-lcuori-219911/2-contract,lzlBXK-NzBWyw,lzlBXK,Secretaria de Salud
ocds-lcuori-219911,ocds-lcuori-219911/2-contract,lzlBXK-NzBWyw-byP1K8,lzlBXK-NzBWyw,GERENCIA ADMINISTRATIVA HOSPITAL ESCUELA
ocds-lcuori-219933,ocds-lcuori-219933/2-contract,nz04Yz-byP1K8,nz04Yz,Secretaria de Coordinacion General del Gobierno
ocds-lcuori-219933,ocds-lcuori-219933/2-contract,nz04Yz-byP1K8-NzBWyw,nz04Yz-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-219944,ocds-lcuori-219944/2-contract,BzX9ny-byP1K8,BzX9ny,Procuraduria General de la Republica
ocds-lcuori-219944,ocds-lcuori-219944/2-contract,BzX9ny-byP1K8-byP1K8,BzX9ny-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219956,ocds-lcuori-219956/2-contract,wrL8Jr-NzBWyw,wrL8Jr,Instituto Nacional de Formacion Profesional
ocds-lcuori-219956,ocds-lcuori-219956/2-contract,wrL8Jr-NzBWyw-xK3qzP,wrL8Jr-NzBWyw,REGIONAL NOROCCIDENTAL
ocds-lcuori-219968,ocds-lcuori-219968/2-contract,nz022K-byP1K8,nz022K,Registro Nacional de las Personas
ocds-lcuori-219968,ocds-lcuori-219968/2-contract,nz022K-byP1K8-by4Gzd,nz022K-byP1K8,GERENCIA CENTRAL
ocds-lcuori-219978,ocds-lcuori-219978/2-contract,wrLByx-byP1K8,wrLByx,Comisionado Nacional de Derechos Humanos
ocds-lcuori-219978,ocds-lcuori-219978/2-contract,wrLByx-byP1K8-byP1K8,wrLByx-byP1K8,GERENCIA ADMINISTRATIVA CENTRAL
ocds-lcuori-220021,ocds-lcuori-220021/2-contract,wrLByx-byP1K8,wrLByx,Comisionado Nacional de Derechos Humanos
ocds-lcuori-220021,ocds-lcuori-220021/2-contract,wrLByx-byP1K8-byP1K8,wrLByx-byP1K8,GERENCIA ADMINISTRATIVA CENTRAL
ocds-lcuori-220032,ocds-lcuori-220032/2-contract,Dzn3Py-byP1K8,Dzn3Py,Secretaria de Seguridad
ocds-lcuori-220032,ocds-lcuori-220032/2-contract,Dzn3Py-byP1K8-NzBWyw,Dzn3Py-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220043,ocds-lcuori-220043/2-contract,wrLByx-byP1K8,wrLByx,Comisionado Nacional de Derechos Humanos
ocds-lcuori-220043,ocds-lcuori-220043/2-contract,wrLByx-byP1K8-byP1K8,wrLByx-byP1K8,GERENCIA ADMINISTRATIVA CENTRAL
ocds-lcuori-220076,ocds-lcuori-220076/2-contract,wrL8Jr-byP1K8,wrL8Jr,Instituto Nacional de Formacion Profesional
ocds-lcuori-220076,ocds-lcuori-220076/2-contract,wrL8Jr-byP1K8-nz0RKj,wrL8Jr-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220176,ocds-lcuori-220176/2-contract,by4dly-byP1K8,by4dly,Servicio Autonomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-220176,ocds-lcuori-220176/2-contract,by4dly-byP1K8-QrN6r0,by4dly-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220275,ocds-lcuori-220275/3-contract,gywern-byP1K8,gywern,Secretaria de la Presidencia
ocds-lcuori-220275,ocds-lcuori-220275/3-contract,gywern-byP1K8-xzkmQK,gywern-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220353,ocds-lcuori-220353/2-contract,BzXX7z-byP1K8,BzXX7z,Secretaria de Finanzas
ocds-lcuori-220353,ocds-lcuori-220353/2-contract,BzXX7z-byP1K8-6Kdoye,BzXX7z-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220373,ocds-lcuori-220373/2-contract,byP0Ey-byP1K8,byP0Ey,Banco Hondure?o para la Produccion y la Vivienda
ocds-lcuori-220373,ocds-lcuori-220373/2-contract,byP0Ey-byP1K8-7zv2zR,byP0Ey-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220417,ocds-lcuori-220417/2-contract,nz04Yz-byP1K8,nz04Yz,Secretaria de Coordinacion General del Gobierno
ocds-lcuori-220417,ocds-lcuori-220417/2-contract,nz04Yz-byP1K8-NzBWyw,nz04Yz-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-220428,ocds-lcuori-220428/2-contract,nz04Yz-byP1K8,nz04Yz,Secretaria de Coordinacion General del Gobierno
ocds-lcuori-220428,ocds-lcuori-220428/2-contract,nz04Yz-byP1K8-NzBWyw,nz04Yz-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-220439,ocds-lcuori-220439/2-contract,nz04Yz-byP1K8,nz04Yz,Secretaria de Coordinacion General del Gobierno
ocds-lcuori-220439,ocds-lcuori-220439/2-contract,nz04Yz-byP1K8-NzBWyw,nz04Yz-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-220659,ocds-lcuori-220659/2-contract,BzXm8y-byP1K8,BzXm8y,Instituto Nacional Agrario
ocds-lcuori-220659,ocds-lcuori-220659/2-contract,BzXm8y-byP1K8-byP1K8,BzXm8y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220714,ocds-lcuori-220714/2-contract,NzBo0y-byP1K8,NzBo0y,Banco Central de Honduras
ocds-lcuori-220714,ocds-lcuori-220714/2-contract,NzBo0y-byP1K8-NrAEr4,NzBo0y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220725,ocds-lcuori-220725/2-contract,y6Lb5r-byP1K8,y6Lb5r,Instituto Nacional para la Atencion a Menores Infractores
ocds-lcuori-220725,ocds-lcuori-220725/2-contract,y6Lb5r-byP1K8-byP1K8,y6Lb5r-byP1K8,Gerencia Central
ocds-lcuori-220758,ocds-lcuori-220758/2-contract,lzlBXK-NzBWyw,lzlBXK,Secretaria de Salud
ocds-lcuori-220758,ocds-lcuori-220758/2-contract,lzlBXK-NzBWyw-byP1K8,lzlBXK-NzBWyw,GERENCIA ADMINISTRATIVA HOSPITAL ESCUELA
ocds-lcuori-220769,ocds-lcuori-220769/2-contract,BzXm8y-byP1K8,BzXm8y,Instituto Nacional Agrario
ocds-lcuori-220769,ocds-lcuori-220769/2-contract,BzXm8y-byP1K8-byP1K8,BzXm8y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220780,ocds-lcuori-220780/2-contract,nz04Yz-byP1K8,nz04Yz,Secretaria de Coordinacion General del Gobierno
ocds-lcuori-220780,ocds-lcuori-220780/2-contract,nz04Yz-byP1K8-NzBWyw,nz04Yz-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-220846,ocds-lcuori-220846/2-contract,wrLByx-byP1K8,wrLByx,Comisionado Nacional de Derechos Humanos
ocds-lcuori-220846,ocds-lcuori-220846/2-contract,wrLByx-byP1K8-byP1K8,wrLByx-byP1K8,GERENCIA ADMINISTRATIVA CENTRAL
ocds-lcuori-220857,ocds-lcuori-220857/2-contract,BzXm8y-byP1K8,BzXm8y,Instituto Nacional Agrario
ocds-lcuori-220857,ocds-lcuori-220857/2-contract,BzXm8y-byP1K8-byP1K8,BzXm8y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220868,ocds-lcuori-220868/2-contract,BzXm8y-byP1K8,BzXm8y,Instituto Nacional Agrario
ocds-lcuori-220868,ocds-lcuori-220868/2-contract,BzXm8y-byP1K8-byP1K8,BzXm8y-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220879,ocds-lcuori-220879/2-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-220879,ocds-lcuori-220879/2-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220901,ocds-lcuori-220901/2-contract,nz04Yz-byP1K8,nz04Yz,Secretaria de Coordinacion General del Gobierno
ocds-lcuori-220901,ocds-lcuori-220901/2-contract,nz04Yz-byP1K8-NzBWyw,nz04Yz-byP1K8,GERENCIA_CENTRAL
ocds-lcuori-220912,ocds-lcuori-220912/2-contract,7rEMr2-byP1K8,7rEMr2,Cuerpo de Bomberos de Honduras
ocds-lcuori-220912,ocds-lcuori-220912/2-contract,7rEMr2-byP1K8-JyjxrP,7rEMr2-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220945,ocds-lcuori-220945/2-contract,wrLByx-byP1K8,wrLByx,Comisionado Nacional de Derechos Humanos
ocds-lcuori-220945,ocds-lcuori-220945/2-contract,wrLByx-byP1K8-byP1K8,wrLByx-byP1K8,GERENCIA ADMINISTRATIVA CENTRAL
ocds-lcuori-220957,ocds-lcuori-220957/2-contract,nz0ARy-byP1K8,nz0ARy,Secretaria de Relaciones Exteriores y Cooperacion Internac.
ocds-lcuori-220957,ocds-lcuori-220957/2-contract,nz0ARy-byP1K8-NzBWyw,nz0ARy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-220967,ocds-lcuori-220967/2-contract,wrLByx-byP1K8,wrLByx,Comisionado Nacional de Derechos Humanos
ocds-lcuori-220967,ocds-lcuori-220967/2-contract,wrLByx-byP1K8-byP1K8,wrLByx-byP1K8,GERENCIA ADMINISTRATIVA CENTRAL
ocds-lcuori-221001,ocds-lcuori-221001/2-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-221001,ocds-lcuori-221001/2-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-221044,ocds-lcuori-221044/2-contract,rbwkMz-byP1K8,rbwkMz,Casa Presidencial
ocds-lcuori-221044,ocds-lcuori-221044/2-contract,rbwkMz-byP1K8-byP1K8,rbwkMz-byP1K8,Gerencia Central
ocds-lcuori-221045,ocds-lcuori-221045/2-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-221045,ocds-lcuori-221045/2-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-221066,ocds-lcuori-221066/2-contract,rbwkMz-byP1K8,rbwkMz,Casa Presidencial
ocds-lcuori-221066,ocds-lcuori-221066/2-contract,rbwkMz-byP1K8-byP1K8,rbwkMz-byP1K8,Gerencia Central
ocds-lcuori-221077,ocds-lcuori-221077/2-contract,wrLvdy-byP1K8,wrLvdy,Instituto Nacional de Prevision del Magisterio
ocds-lcuori-221077,ocds-lcuori-221077/2-contract,wrLvdy-byP1K8-by4Gzd,wrLvdy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-221099,ocds-lcuori-221099/2-contract,NzBwJy-byP1K8,NzBwJy,Ministerio Publico
ocds-lcuori-221099,ocds-lcuori-221099/2-contract,NzBwJy-byP1K8-NzBWyw,NzBwJy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-221100,ocds-lcuori-221100/2-contract,wrLvdy-byP1K8,wrLvdy,Instituto Nacional de Prevision del Magisterio
ocds-lcuori-221100,ocds-lcuori-221100/2-contract,wrLvdy-byP1K8-by4Gzd,wrLvdy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-221132,ocds-lcuori-221132/2-contract,lzlBXK-by4AGK,lzlBXK,Secretaria de Salud
ocds-lcuori-221132,ocds-lcuori-221132/2-contract,lzlBXK-by4AGK-RyYjNK,lzlBXK-by4AGK,GERENCIA ADMINISTRATIVA REGION METROPOLITANA SAN PEDRO SULA
ocds-lcuori-221187,ocds-lcuori-221187/2-contract,NzBkRy-byP1K8,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan
ocds-lcuori-221187,ocds-lcuori-221187/2-contract,NzBkRy-byP1K8-byP1K8,NzBkRy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-221231,ocds-lcuori-221231/2-contract,7rEMr2-byP1K8,7rEMr2,Cuerpo de Bomberos de Honduras
ocds-lcuori-221231,ocds-lcuori-221231/2-contract,7rEMr2-byP1K8-2rRMKL,7rEMr2-byP1K8,GERENCIA CENTRAL
ocds-lcuori-221275,ocds-lcuori-221275/2-contract,wrLvdy-byP1K8,wrLvdy,Instituto Nacional de Prevision del Magisterio
ocds-lcuori-221275,ocds-lcuori-221275/2-contract,wrLvdy-byP1K8-by4Gzd,wrLvdy-byP1K8,GERENCIA CENTRAL
ocds-lcuori-221319,ocds-lcuori-221319/2-contract,gywern-byP1K8,gywern,Secretaria de la Presidencia
ocds-lcuori-221319,ocds-lcuori-221319/2-contract,gywern-byP1K8-xzkmQK,gywern-byP1K8,GERENCIA CENTRAL
ocds-lcuori-221330,ocds-lcuori-221330/2-contract,lzlBXK-byP1K8,lzlBXK,Secretaria de Salud
