ocid,id,language,publisher/name,date,tender/id,tender/localProcurementCategory,tender/procurementMethodDetails,tender/procurementMethod,tag,initiationType,buyer/id,buyer/name
ocds-lcuori-11237,ocds-lcuori-11237/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-11T12:29:07-06:00,11237,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-qyVbya,DIRECCION POSTGRADOS
ocds-lcuori-11257,ocds-lcuori-11257/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-11T15:57:18-06:00,11257,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-11263,ocds-lcuori-11263/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-11T16:20:10-06:00,11263,goodsOrServices,Convenio Marco,open,contract,tender,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-11273,ocds-lcuori-11273/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-14T09:23:18-06:00,11273,goodsOrServices,Convenio Marco,open,contract,tender,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-11280,ocds-lcuori-11280/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-14T09:54:43-06:00,11280,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-OK94yQ,DIRECCION CURLP
ocds-lcuori-11292,ocds-lcuori-11292/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-14T10:56:34-06:00,11292,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-JyjxrP,UNIDAD ADMINISTRADORA DE PROYECTOS
ocds-lcuori-11302,ocds-lcuori-11302/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-14T11:43:00-06:00,11302,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-6Kdoye-nz0RKj,DIRECCION HOSPITAL ESCUELA
ocds-lcuori-11381,ocds-lcuori-11381/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-15T11:39:43-06:00,11381,goodsOrServices,Convenio Marco,open,contract,tender,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-11397,ocds-lcuori-11397/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-15T14:31:29-06:00,11397,goodsOrServices,Convenio Marco,open,contract,tender,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-11403,ocds-lcuori-11403/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-15T15:22:00-06:00,11403,goodsOrServices,Convenio Marco,open,contract,tender,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-11404,ocds-lcuori-11404/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-15T15:37:59-06:00,11404,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-11410,ocds-lcuori-11410/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-15T16:31:48-06:00,11410,goodsOrServices,Convenio Marco,open,contract,tender,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-11411,ocds-lcuori-11411/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-15T16:48:35-06:00,11411,goodsOrServices,Convenio Marco,open,contract,tender,wrLGQK-byP1K8-byP1K8,DIRECCION EJECUTIVA DE INGRESOS
ocds-lcuori-11427,ocds-lcuori-11427/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-16T10:54:49-06:00,11427,goodsOrServices,Convenio Marco,open,contract,tender,nz04Yz-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-11430,ocds-lcuori-11430/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-16T11:37:50-06:00,11430,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-11437,ocds-lcuori-11437/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-16T13:16:28-06:00,11437,goodsOrServices,Convenio Marco,open,contract,tender,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-11441,ocds-lcuori-11441/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-16T13:55:02-06:00,11441,goodsOrServices,Convenio Marco,open,contract,tender,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC
ocds-lcuori-11450,ocds-lcuori-11450/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-16T15:30:34-06:00,11450,goodsOrServices,Convenio Marco,open,contract,tender,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC
ocds-lcuori-11459,ocds-lcuori-11459/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-16T17:34:32-06:00,11459,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-11463,ocds-lcuori-11463/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-17T09:18:02-06:00,11463,goodsOrServices,Convenio Marco,open,contract,tender,7rEMr2-byP1K8-JyjxrP,"Cuerpo de Bomberos San Pedro Sula, Cortes"
ocds-lcuori-11477,ocds-lcuori-11477/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-17T12:17:24-06:00,11477,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-11481,ocds-lcuori-11481/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-17T13:20:19-06:00,11481,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-byP1K8-6KdGoy,INSTITUTO NACIONAL DEL DIABETICO
ocds-lcuori-11482,ocds-lcuori-11482/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-17T13:32:52-06:00,11482,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-byP1K8-6KdGoy,INSTITUTO NACIONAL DEL DIABETICO
ocds-lcuori-11501,ocds-lcuori-11501/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-17T16:56:32-06:00,11501,goodsOrServices,Convenio Marco,open,contract,tender,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-11503,ocds-lcuori-11503/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-17T17:01:21-06:00,11503,goodsOrServices,Convenio Marco,open,contract,tender,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-11510,ocds-lcuori-11510/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-18T10:52:49-06:00,11510,goodsOrServices,Convenio Marco,open,contract,tender,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC
ocds-lcuori-11518,ocds-lcuori-11518/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-18T12:11:51-06:00,11518,goodsOrServices,Convenio Marco,open,contract,tender,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-11525,ocds-lcuori-11525/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-18T15:01:02-06:00,11525,goodsOrServices,Convenio Marco,open,contract,tender,7rEMr2-byP1K8-OzGAKn,Cuerpo de Bomberos El Progreso
ocds-lcuori-11560,ocds-lcuori-11560/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-21T16:12:23-06:00,11560,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-byP1K8-OzGwAz,GERENCIA ADMINISTRATIVA
ocds-lcuori-11572,ocds-lcuori-11572/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-21T16:53:08-06:00,11572,goodsOrServices,Convenio Marco,open,contract,tender,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-11581,ocds-lcuori-11581/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-22T08:37:04-06:00,11581,goodsOrServices,Convenio Marco,open,contract,tender,RKZayY-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA IAIP
ocds-lcuori-11587,ocds-lcuori-11587/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-22T09:44:06-06:00,11587,goodsOrServices,Convenio Marco,open,contract,tender,wrLGQK-byP1K8-byP1K8,DIRECCION EJECUTIVA DE INGRESOS
ocds-lcuori-11589,ocds-lcuori-11589/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-22T10:25:57-06:00,11589,goodsOrServices,Convenio Marco,open,contract,tender,nz0ARy-byP1K8-JyjxrP,.
ocds-lcuori-11607,ocds-lcuori-11607/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-22T15:51:43-06:00,11607,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-11653,ocds-lcuori-11653/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-28T10:39:57-06:00,11653,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-VyOdKM,DECANATO DE INGENIERIA
ocds-lcuori-11657,ocds-lcuori-11657/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-28T11:35:35-06:00,11657,goodsOrServices,Convenio Marco,open,contract,tender,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-11684,ocds-lcuori-11684/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-29T13:53:31-06:00,11684,goodsOrServices,Convenio Marco,open,contract,tender,gywRvz-byP1K8-wr13yl,GERENCIA ADMINISTRATIVA
ocds-lcuori-11709,ocds-lcuori-11709/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-30T13:15:41-06:00,11709,goodsOrServices,Convenio Marco,open,contract,tender,byPAjK-byP1K8-7zv2zR,GERENCIA DE FINANZAS Y ADMINISTRACION
ocds-lcuori-11732,ocds-lcuori-11732/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-30T21:24:42-06:00,11732,goodsOrServices,Convenio Marco,open,contract,tender,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-5818,ocds-lcuori-5818/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-05-07T15:30:48-06:00,5818,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5819,ocds-lcuori-5819/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-05-07T15:42:17-06:00,5819,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5831,ocds-lcuori-5831/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-06-08T08:42:02-06:00,5831,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5832,ocds-lcuori-5832/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-06-08T13:29:31-06:00,5832,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5835,ocds-lcuori-5835/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-06-09T11:35:34-06:00,5835,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5836,ocds-lcuori-5836/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-06-09T13:53:23-06:00,5836,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5843,ocds-lcuori-5843/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-06-17T14:19:26-06:00,5843,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5847,ocds-lcuori-5847/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-06-22T15:47:15-06:00,5847,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5848,ocds-lcuori-5848/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-06-23T13:50:09-06:00,5848,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5870,ocds-lcuori-5870/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-01T14:12:31-06:00,5870,goodsOrServices,Convenio Marco,open,contract,tender,byPdJy-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-5879,ocds-lcuori-5879/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-02T11:03:54-06:00,5879,goodsOrServices,Convenio Marco,open,contract,tender,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5883,ocds-lcuori-5883/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-02T11:53:55-06:00,5883,goodsOrServices,Convenio Marco,open,contract,tender,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5886,ocds-lcuori-5886/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-02T14:47:28-06:00,5886,goodsOrServices,Convenio Marco,open,contract,tender,by46gr-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5898,ocds-lcuori-5898/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-07T09:41:19-06:00,5898,goodsOrServices,Convenio Marco,open,contract,tender,RyYlqz-byP1K8-byP1K8,COORDINACION Y DIRECCION SUPERIOR
ocds-lcuori-5899,ocds-lcuori-5899/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-07T09:56:23-06:00,5899,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-NrAEr4-prbvrM,DIRECCION HOSPITAL JUAN MANUEL GALVEZ
ocds-lcuori-5903,ocds-lcuori-5903/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-07T15:15:38-06:00,5903,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5907,ocds-lcuori-5907/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-07T16:02:03-06:00,5907,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5909,ocds-lcuori-5909/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-08T10:16:31-06:00,5909,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-NrAEr4-prbvrM,DIRECCION HOSPITAL JUAN MANUEL GALVEZ
ocds-lcuori-5926,ocds-lcuori-5926/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-08T16:02:37-06:00,5926,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5927,ocds-lcuori-5927/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-08T16:06:34-06:00,5927,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5936,ocds-lcuori-5936/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-09T09:00:10-06:00,5936,goodsOrServices,Convenio Marco,open,contract,tender,lzWWvz-byP1K8-byP1K8,ADMINISTRACION
ocds-lcuori-5939,ocds-lcuori-5939/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-09T13:38:40-06:00,5939,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5948,ocds-lcuori-5948/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T11:11:02-06:00,5948,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5960,ocds-lcuori-5960/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T13:53:21-06:00,5960,goodsOrServices,Convenio Marco,open,contract,tender,ZK59Kp-byP1K8-byP1K8,CONVIVIENDA
ocds-lcuori-5984,ocds-lcuori-5984/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-13T11:16:43-06:00,5984,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-NzBWyw,UNIDADES TECNICAS
ocds-lcuori-5988,ocds-lcuori-5988/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-13T11:54:55-06:00,5988,goodsOrServices,Convenio Marco,open,contract,tender,wrL8Jr-byP1K8-NzBWyw,DIVISION ADMINISTRATIVA
ocds-lcuori-5999,ocds-lcuori-5999/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T09:24:17-06:00,5999,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-NrAEr4-prbvrM,DIRECCION HOSPITAL JUAN MANUEL GALVEZ
ocds-lcuori-6004,ocds-lcuori-6004/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T11:41:52-06:00,6004,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-6009,ocds-lcuori-6009/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T12:12:15-06:00,6009,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-6016,ocds-lcuori-6016/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T15:28:45-06:00,6016,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-NzBWyw,UNIDADES TECNICAS
ocds-lcuori-6036,ocds-lcuori-6036/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-17T10:48:05-06:00,6036,goodsOrServices,Convenio Marco,open,contract,tender,RKZayY-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA IAIP
ocds-lcuori-6037,ocds-lcuori-6037/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-17T10:57:52-06:00,6037,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-NrAEr4-prbvrM,DIRECCION HOSPITAL JUAN MANUEL GALVEZ
ocds-lcuori-6058,ocds-lcuori-6058/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-21T09:11:29-06:00,6058,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-6066,ocds-lcuori-6066/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-22T09:51:55-06:00,6066,goodsOrServices,Convenio Marco,open,contract,tender,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-6082,ocds-lcuori-6082/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-22T15:01:31-06:00,6082,goodsOrServices,Convenio Marco,open,contract,tender,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-6103,ocds-lcuori-6103/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-23T14:35:20-06:00,6103,goodsOrServices,Convenio Marco,open,contract,tender,wrLGQK-byP1K8-byP1K8,DIRECCION EJECUTIVA DE INGRESOS
ocds-lcuori-6109,ocds-lcuori-6109/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-23T15:18:11-06:00,6109,goodsOrServices,Convenio Marco,open,contract,tender,wrLGQK-byP1K8-byP1K8,DIRECCION EJECUTIVA DE INGRESOS
ocds-lcuori-6112,ocds-lcuori-6112/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-23T15:37:35-06:00,6112,goodsOrServices,Convenio Marco,open,contract,tender,wrL9Pz-byP1K8-6Kdoye,SUBGERENCIA ADMINISTRATIVA
ocds-lcuori-6139,ocds-lcuori-6139/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-27T14:38:49-06:00,6139,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-6150,ocds-lcuori-6150/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-27T15:36:25-06:00,6150,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-6161,ocds-lcuori-6161/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-28T09:30:43-06:00,6161,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-6177,ocds-lcuori-6177/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-28T13:36:29-06:00,6177,goodsOrServices,Convenio Marco,open,contract,tender,VyO8gK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-6186,ocds-lcuori-6186/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-29T08:40:29-06:00,6186,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-6207,ocds-lcuori-6207/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-30T09:58:10-06:00,6207,goodsOrServices,Convenio Marco,open,contract,tender,wrL9Pz-byP1K8-6Kdoye,SUBGERENCIA ADMINISTRATIVA
ocds-lcuori-6211,ocds-lcuori-6211/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-30T10:20:24-06:00,6211,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-6231,ocds-lcuori-6231/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-31T09:28:23-06:00,6231,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-6288,ocds-lcuori-6288/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-06T08:16:43-06:00,6288,goodsOrServices,Convenio Marco,open,contract,tender,OzGxvy-byP1K8-byP1K8,OFICINA  PRINCIPAL
ocds-lcuori-6304,ocds-lcuori-6304/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-07T15:37:02-06:00,6304,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-6309,ocds-lcuori-6309/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-10T08:39:43-06:00,6309,goodsOrServices,Convenio Marco,open,contract,tender,wrL8Jr-byP1K8-NzBWyw,DIVISION ADMINISTRATIVA
ocds-lcuori-6310,ocds-lcuori-6310/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-10T09:48:04-06:00,6310,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-6326,ocds-lcuori-6326/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-10T16:34:01-06:00,6326,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-byP1K8-OzGwAz,GERENCIA ADMINISTRATIVA
ocds-lcuori-6329,ocds-lcuori-6329/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-10T16:50:28-06:00,6329,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-byP1K8-OzGwAz,GERENCIA ADMINISTRATIVA
ocds-lcuori-6338,ocds-lcuori-6338/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-11T14:34:30-06:00,6338,goodsOrServices,Convenio Marco,open,contract,tender,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-6339,ocds-lcuori-6339/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-11T15:17:58-06:00,6339,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-byP1K8-OzGwAz,GERENCIA ADMINISTRATIVA
